Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 CON2PX	 CON2PY	 CON2PZ	 
171.6	 225707	 220985	 220985	 -267	 0	 0	 
171.7	 225600	 220944	 220944	 -267	 0	 0	 
171.8	 225402	 221150	 221150	 -267	 0	 0	 
171.9	 225299	 221524	 221524	 -267	 0	 0	 
172	 225411	 221917	 221917	 -267	 0	 0	 
172.1	 225353	 222156	 222156	 -267	 0	 0	 
172.2	 225711	 222164	 222164	 -267	 0	 0	 
172.3	 225932	 221948	 221948	 -267	 0	 0	 
172.4	 226079	 221620	 221620	 -267	 0	 0	 
172.5	 225986	 221343	 221343	 -267	 0	 0	 
172.6	 225582	 221230	 221230	 -267	 0	 0	 
172.7	 225049	 221330	 221330	 -267	 0	 0	 
172.8	 224480	 221582	 221582	 -267	 0	 0	 
172.9	 224114	 221867	 221867	 -267	 0	 0	 
173	 223978	 222059	 222059	 -267	 0	 0	 
173.1	 223991	 222087	 222087	 -267	 0	 0	 
173.2	 224000	 221972	 221972	 -267	 0	 0	 
173.3	 223895	 221805	 221805	 -267	 0	 0	 
173.4	 223603	 221704	 221704	 -267	 0	 0	 
173.5	 223166	 221757	 221757	 -267	 0	 0	 
173.6	 222692	 221971	 221971	 -267	 0	 0	 
173.7	 222364	 222275	 222275	 -267	 0	 0	 
173.8	 221953	 222548	 222548	 -267	 0	 0	 
173.9	 221760	 222680	 222680	 -267	 0	 0	 
174	 221740	 222616	 222616	 -267	 0	 0	 
174.1	 221864	 222389	 222389	 -267	 0	 0	 
174.2	 221976	 222093	 222093	 -267	 0	 0	 
174.3	 222038	 221844	 221844	 -267	 0	 0	 
174.4	 222020	 221737	 221737	 -267	 0	 0	 
174.5	 221917	 221787	 221787	 -267	 0	 0	 
174.6	 221831	 221949	 221949	 -267	 0	 0	 
174.7	 221823	 222134	 222134	 -267	 0	 0	 
174.8	 221947	 222250	 222250	 -267	 0	 0	 
174.9	 222201	 222263	 222263	 -267	 0	 0	 
175	 222504	 222188	 222188	 -267	 0	 0	 
175.1	 222777	 222091	 222091	 -267	 0	 0	 
175.2	 222924	 222049	 222049	 -267	 0	 0	 
175.3	 222915	 222110	 222110	 -267	 0	 0	 
175.4	 222765	 222262	 222262	 -267	 0	 0	 
175.5	 222547	 222462	 222462	 -267	 0	 0	 
175.6	 222333	 222623	 222623	 -267	 0	 0	 
175.7	 222183	 222694	 222694	 -267	 0	 0	 
175.8	 222105	 222657	 222657	 -267	 0	 0	 
175.9	 222059	 222546	 222546	 -267	 0	 0	 
176	 221986	 222441	 222441	 -267	 0	 0	 
176.1	 221826	 222410	 222410	 -267	 0	 0	 
176.2	 221561	 222501	 222501	 -267	 0	 0	 
176.3	 221218	 222709	 222709	 -267	 0	 0	 
176.4	 220858	 222983	 222983	 -267	 0	 0	 
176.5	 220559	 223263	 223263	 -267	 0	 0	 
176.6	 220362	 223482	 223482	 -267	 0	 0	 
176.7	 220280	 223624	 223624	 -267	 0	 0	 
176.8	 220263	 223697	 223697	 -267	 0	 0	 
176.9	 220259	 223750	 223750	 -267	 0	 0	 
177	 220210	 223823	 223823	 -267	 0	 0	 
177.1	 220099	 223896	 223896	 -267	 0	 0	 
177.2	 219955	 223963	 223963	 -267	 0	 0	 
177.3	 219829	 223997	 223997	 -267	 0	 0	 
177.4	 219781	 224011	 224011	 -267	 0	 0	 
177.5	 219850	 224024	 224024	 -267	 0	 0	 
177.6	 220028	 224038	 224038	 -267	 0	 0	 
177.7	 220273	 224058	 224058	 -267	 0	 0	 
177.8	 220532	 224068	 224068	 -267	 0	 0	 
177.9	 220756	 224048	 224048	 -267	 0	 0	 
178	 220930	 223982	 223982	 -267	 0	 0	 
178.1	 221077	 223863	 223863	 -267	 0	 0	 
178.2	 221244	 223708	 223708	 -267	 0	 0	 
178.3	 221475	 223361	 223361	 -267	 0	 0	 
178.4	 221795	 222533	 222533	 -267	 0	 0	 
178.5	 222198	 221931	 221931	 -267	 0	 0	 
178.6	 222637	 221879	 221879	 -267	 0	 0	 
178.7	 223075	 222339	 222339	 -267	 0	 0	 
178.8	 223471	 222717	 222717	 -267	 0	 0	 
178.9	 223815	 223015	 223015	 -267	 0	 0	 
179	 224135	 222917	 222917	 -267	 0	 0	 
179.1	 224456	 222424	 222424	 -267	 0	 0	 
179.2	 224812	 221785	 221785	 -267	 0	 0	 
179.3	 225210	 221133	 221133	 -267	 0	 0	 
179.4	 225631	 220813	 220813	 -267	 0	 0	 
179.5	 226044	 220860	 220860	 -267	 0	 0	 
179.6	 226406	 221185	 221185	 -267	 0	 0	 
179.7	 226516	 221624	 221624	 -267	 0	 0	 
179.8	 226368	 221871	 221871	 -267	 0	 0	 
179.9	 226040	 221828	 221828	 -267	 0	 0	 
180	 225734	 221478	 221478	 -267	 0	 0	 
180.1	 225605	 220968	 220968	 -267	 0	 0	 
180.2	 225712	 220554	 220554	 -267	 0	 0	 
180.3	 225988	 220392	 220392	 -267	 0	 0	 
180.4	 226261	 220569	 220569	 -267	 0	 0	 
180.5	 226372	 220988	 220988	 -267	 0	 0	 
180.6	 226229	 221444	 221444	 -267	 0	 0	 
180.7	 225862	 221743	 221743	 -267	 0	 0	 
180.8	 225398	 221742	 221742	 -267	 0	 0	 
180.9	 224986	 221463	 221463	 -267	 0	 0	 
181	 224738	 221048	 221048	 -267	 0	 0	 
181.1	 224658	 220689	 220689	 -267	 0	 0	 
181.2	 224672	 220557	 220557	 -267	 0	 0	 
181.3	 224649	 220695	 220695	 -267	 0	 0	 
181.4	 224499	 221033	 221033	 -267	 0	 0	 
181.5	 224186	 221400	 221400	 -267	 0	 0	 
181.6	 223776	 221632	 221632	 -267	 0	 0	 
181.7	 223370	 221644	 221644	 -267	 0	 0	 
181.8	 223049	 221457	 221457	 -267	 0	 0	 
181.9	 222854	 221212	 221212	 -267	 0	 0	 
182	 222737	 221065	 221065	 -267	 0	 0	 
182.1	 222618	 221132	 221132	 -267	 0	 0	 
182.2	 222411	 221422	 221422	 -267	 0	 0	 
182.3	 222084	 221839	 221839	 -267	 0	 0	 
182.4	 221672	 222233	 222233	 -267	 0	 0	 
182.5	 221254	 222462	 222462	 -267	 0	 0	 
182.6	 220934	 222477	 222477	 -267	 0	 0	 
182.7	 220713	 222318	 222318	 -267	 0	 0	 
182.8	 217619	 222109	 222109	 -267	 0	 0	 
182.9	 216400	 221987	 221987	 -267	 0	 0	 
183	 216991	 222037	 222037	 -267	 0	 0	 
183.1	 219201	 222263	 222263	 -267	 0	 0	 
183.2	 220740	 222577	 222577	 -267	 0	 0	 
183.3	 221931	 222863	 222863	 -267	 0	 0	 
183.4	 221950	 223015	 223015	 -267	 0	 0	 
183.5	 220750	 222990	 222990	 -267	 0	 0	 
183.6	 219520	 222835	 222835	 -267	 0	 0	 
183.7	 218492	 222638	 222638	 -267	 0	 0	 
183.8	 218639	 222510	 222510	 -267	 0	 0	 
183.9	 219839	 222519	 222519	 -267	 0	 0	 
184	 221482	 222660	 222660	 -267	 0	 0	 
184.1	 223066	 222883	 222883	 -267	 0	 0	 
184.2	 223663	 223090	 223090	 -267	 0	 0	 
184.3	 223183	 223208	 223208	 -267	 0	 0	 
184.4	 221840	 223210	 223210	 -267	 0	 0	 
184.5	 220209	 223122	 223122	 -267	 0	 0	 
184.6	 219156	 223023	 223023	 -267	 0	 0	 
184.7	 219045	 222988	 222988	 -267	 0	 0	 
184.8	 219946	 223046	 223046	 -267	 0	 0	 
184.9	 221402	 223200	 223200	 -267	 0	 0	 
185	 222691	 223384	 223384	 -267	 0	 0	 
185.1	 223315	 223546	 223546	 -267	 0	 0	 
185.2	 223031	 223651	 223651	 -267	 0	 0	 
185.3	 222105	 223690	 223690	 -267	 0	 0	 
185.4	 221073	 223704	 223704	 -267	 0	 0	 
185.5	 220432	 223722	 223722	 -267	 0	 0	 
185.6	 220508	 223782	 223782	 -267	 0	 0	 
185.7	 221192	 223873	 223873	 -267	 0	 0	 
185.8	 222135	 223968	 223968	 -267	 0	 0	 
185.9	 222870	 223375	 223375	 -267	 0	 0	 
186	 223045	 223070	 223070	 -267	 0	 0	 
186.1	 222632	 222814	 222814	 -267	 0	 0	 
186.2	 221849	 222834	 222834	 -267	 0	 0	 
186.3	 221111	 222927	 222927	 -267	 0	 0	 
186.4	 220800	 223061	 223061	 -267	 0	 0	 
186.5	 221087	 223101	 223101	 -267	 0	 0	 
186.6	 221907	 222853	 222853	 -267	 0	 0	 
186.7	 222957	 222460	 222460	 -267	 0	 0	 
186.8	 223868	 221953	 221953	 -267	 0	 0	 
186.9	 224295	 221520	 221520	 -267	 0	 0	 
187	 224069	 221304	 221304	 -267	 0	 0	 
187.1	 223432	 221286	 221286	 -267	 0	 0	 
187.2	 222834	 221455	 221455	 -267	 0	 0	 
187.3	 222742	 221643	 221643	 -267	 0	 0	 
187.4	 223311	 221718	 221718	 -267	 0	 0	 
187.5	 224382	 221620	 221620	 -267	 0	 0	 
187.6	 225533	 221350	 221350	 -267	 0	 0	 
187.7	 226286	 221028	 221028	 -267	 0	 0	 
187.8	 226406	 220790	 220790	 -267	 0	 0	 
187.9	 225939	 220733	 220733	 -267	 0	 0	 
188	 225228	 220890	 220890	 -267	 0	 0	 
188.1	 224699	 221184	 221184	 -267	 0	 0	 
188.2	 224632	 221497	 221497	 -267	 0	 0	 
188.3	 225051	 221711	 221711	 -267	 0	 0	 
188.4	 225694	 221766	 221766	 -267	 0	 0	 
188.5	 226171	 221689	 221689	 -267	 0	 0	 
188.6	 226184	 221573	 221573	 -267	 0	 0	 
188.7	 225654	 221525	 221525	 -267	 0	 0	 
188.8	 224804	 221628	 221628	 -267	 0	 0	 
188.9	 223988	 221877	 221877	 -267	 0	 0	 
189	 223543	 222210	 222210	 -267	 0	 0	 
189.1	 223585	 222510	 222510	 -267	 0	 0	 
189.2	 223974	 222681	 222681	 -267	 0	 0	 
189.3	 224388	 222678	 222678	 -267	 0	 0	 
189.4	 223828	 222526	 222526	 -267	 0	 0	 
189.5	 223611	 222316	 222316	 -267	 0	 0	 
189.6	 222938	 222150	 222150	 -267	 0	 0	 
189.7	 222615	 222105	 222105	 -267	 0	 0	 
189.8	 222591	 222190	 222190	 -267	 0	 0	 
189.9	 222649	 222354	 222354	 -267	 0	 0	 
190	 222852	 222509	 222509	 -267	 0	 0	 
190.1	 222852	 222575	 222575	 -267	 0	 0	 
190.2	 222751	 222518	 222518	 -267	 0	 0	 
190.3	 222513	 222365	 222365	 -267	 0	 0	 
190.4	 222169	 222188	 222188	 -267	 0	 0	 
190.5	 221945	 222072	 222072	 -267	 0	 0	 
190.6	 221825	 222067	 222067	 -267	 0	 0	 
190.7	 221898	 222174	 222174	 -267	 0	 0	 
190.8	 222097	 222342	 222342	 -267	 0	 0	 
190.9	 222287	 222488	 222488	 -267	 0	 0	 
191	 222420	 222550	 222550	 -267	 0	 0	 
191.1	 222395	 222505	 222505	 -267	 0	 0	 
191.2	 222253	 222384	 222384	 -267	 0	 0	 
191.3	 222075	 222261	 222261	 -267	 0	 0	 
191.4	 221936	 222204	 222204	 -267	 0	 0	 
191.5	 221939	 222257	 222257	 -267	 0	 0	 
191.6	 222077	 222409	 222409	 -267	 0	 0	 
191.7	 222314	 222604	 222604	 -267	 0	 0	 
191.8	 222561	 222767	 222767	 -267	 0	 0	 
191.9	 222715	 222836	 222836	 -267	 0	 0	 
192	 222743	 222796	 222796	 -267	 0	 0	 
192.1	 222638	 222675	 222675	 -267	 0	 0	 
192.2	 222478	 222544	 222544	 -267	 0	 0	 
192.3	 222341	 222463	 222463	 -267	 0	 0	 
192.4	 222295	 222476	 222476	 -267	 0	 0	 
192.5	 222367	 222575	 222575	 -267	 0	 0	 
192.6	 222511	 222706	 222706	 -267	 0	 0	 
192.7	 222668	 222809	 222809	 -267	 0	 0	 
192.8	 222766	 222828	 222828	 -267	 0	 0	 
192.9	 222770	 222747	 222747	 -267	 0	 0	 
193	 222694	 222594	 222594	 -267	 0	 0	 
193.1	 222588	 222426	 222426	 -267	 0	 0	 
193.2	 222517	 222301	 222301	 -267	 0	 0	 
193.3	 222529	 222257	 222257	 -267	 0	 0	 
193.4	 222635	 222293	 222293	 -267	 0	 0	 
193.5	 222796	 222363	 222363	 -267	 0	 0	 
193.6	 222966	 222423	 222423	 -267	 0	 0	 
193.7	 223087	 222419	 222419	 -267	 0	 0	 
193.8	 223143	 222344	 222344	 -267	 0	 0	 
193.9	 223143	 222214	 222214	 -267	 0	 0	 
194	 223137	 222080	 222080	 -267	 0	 0	 
194.1	 223171	 221990	 221990	 -267	 0	 0	 
194.2	 223271	 221967	 221967	 -267	 0	 0	 
194.3	 223391	 222012	 222012	 -267	 0	 0	 
194.4	 223413	 222083	 222083	 -267	 0	 0	 
194.5	 223319	 222132	 222132	 -267	 0	 0	 
194.6	 223152	 222118	 222118	 -267	 0	 0	 
194.7	 223040	 222034	 222034	 -267	 0	 0	 
194.8	 223059	 221894	 221894	 -267	 0	 0	 
194.9	 223259	 221753	 221753	 -267	 0	 0	 
195	 223579	 221655	 221655	 -267	 0	 0	 
195.1	 223886	 221626	 221626	 -267	 0	 0	 
195.2	 224075	 221678	 221678	 -267	 0	 0	 
195.3	 224064	 221778	 221778	 -267	 0	 0	 
195.4	 223876	 221891	 221891	 -267	 0	 0	 
195.5	 223613	 221993	 221993	 -267	 0	 0	 
195.6	 223369	 222060	 222060	 -267	 0	 0	 
195.7	 223238	 222117	 222117	 -267	 0	 0	 
195.8	 223187	 222180	 222180	 -267	 0	 0	 
195.9	 221641	 222279	 222279	 -267	 0	 0	 
196	 220962	 222421	 222421	 -267	 0	 0	 
196.1	 221083	 222588	 222588	 -267	 0	 0	 
196.2	 221985	 222763	 222763	 -267	 0	 0	 
196.3	 222566	 222900	 222900	 -267	 0	 0	 
196.4	 222966	 222983	 222983	 -267	 0	 0	 
196.5	 222793	 223010	 223010	 -267	 0	 0	 
196.6	 221973	 222988	 222988	 -267	 0	 0	 
196.7	 221131	 222959	 222959	 -267	 0	 0	 
196.8	 220410	 222934	 222934	 -267	 0	 0	 
196.9	 220337	 222931	 222931	 -267	 0	 0	 
197	 220912	 222948	 222948	 -267	 0	 0	 
197.1	 221825	 222958	 222958	 -267	 0	 0	 
197.2	 222813	 222948	 222948	 -267	 0	 0	 
197.3	 223355	 222895	 222895	 -267	 0	 0	 
197.4	 223351	 222807	 222807	 -267	 0	 0	 
197.5	 222872	 222698	 222698	 -267	 0	 0	 
197.6	 222183	 222583	 222583	 -267	 0	 0	 
197.7	 221738	 222496	 222496	 -267	 0	 0	 
197.8	 221727	 222431	 222431	 -267	 0	 0	 
197.9	 222229	 222393	 222393	 -267	 0	 0	 
198	 223019	 222356	 222356	 -267	 0	 0	 
198.1	 223740	 222306	 222306	 -267	 0	 0	 
198.2	 224123	 222235	 222235	 -267	 0	 0	 
198.3	 224020	 222138	 222138	 -267	 0	 0	 
198.4	 223587	 222044	 222044	 -267	 0	 0	 
198.5	 223106	 221962	 221962	 -267	 0	 0	 
198.6	 222887	 221916	 221916	 -267	 0	 0	 
198.7	 223113	 221916	 221916	 -267	 0	 0	 
198.8	 223717	 221944	 221944	 -267	 0	 0	 
198.9	 224484	 222002	 222002	 -267	 0	 0	 
199	 225079	 222053	 222053	 -267	 0	 0	 
199.1	 225275	 222101	 222101	 -267	 0	 0	 
199.2	 225000	 222139	 222139	 -267	 0	 0	 
199.3	 224369	 222171	 222171	 -267	 0	 0	 
199.4	 223648	 222223	 222223	 -267	 0	 0	 
199.5	 223078	 222290	 222290	 -267	 0	 0	 
199.6	 222814	 222380	 222380	 -267	 0	 0	 
199.7	 222846	 222480	 222480	 -267	 0	 0	 
199.8	 223009	 222566	 222566	 -267	 0	 0	 
199.9	 223104	 222626	 222626	 -267	 0	 0	 
200	 222965	 222644	 222644	 -267	 0	 0	 
200.1	 222558	 222620	 222620	 -267	 0	 0	 
200.2	 222001	 222570	 222570	 -267	 0	 0	 
200.3	 221491	 222507	 222507	 -267	 0	 0	 
200.4	 221236	 222449	 222449	 -267	 0	 0	 
200.5	 221344	 222400	 222400	 -267	 0	 0	 
200.6	 221788	 222364	 222364	 -267	 0	 0	 
200.7	 222385	 222328	 222328	 -267	 0	 0	 
200.8	 222901	 222292	 222292	 -267	 0	 0	 
200.9	 223125	 222250	 222250	 -267	 0	 0	 
201	 222976	 222207	 222207	 -267	 0	 0	 
201.1	 222545	 222178	 222178	 -267	 0	 0	 
201.2	 222024	 222165	 222165	 -267	 0	 0	 
201.3	 221641	 222176	 222176	 -267	 0	 0	 
201.4	 221539	 222203	 222203	 -267	 0	 0	 
201.5	 221725	 222240	 222240	 -267	 0	 0	 
201.6	 222073	 222275	 222275	 -267	 0	 0	 
201.7	 222390	 222300	 222300	 -267	 0	 0	 
201.8	 222514	 222317	 222317	 -267	 0	 0	 
201.9	 222386	 222330	 222330	 -267	 0	 0	 
202	 222079	 222352	 222352	 -267	 0	 0	 
202.1	 221752	 222391	 222391	 -267	 0	 0	 
202.2	 221575	 222451	 222451	 -267	 0	 0	 
