      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.050        0.450        0.000        0.000  5  0.3282469E+03  0.1515099E+03 -0.2884960E+03  0.1565760E+03
       1.050        0.500        0.000        0.000  5  0.3485630E+03  0.1199992E+03 -0.1742771E+03  0.3018670E+03
       1.050        0.550        0.000        0.000  5  0.4245820E+03  0.9570506E+02 -0.4220670E+02  0.4224790E+03
       1.050        0.600        0.000        0.000  5  0.5142398E+03  0.7867554E+02  0.1009785E+03  0.5042280E+03
       1.050        0.650        0.000        0.000  5  0.5948998E+03  0.6639149E+02  0.2382485E+03  0.5451086E+03
       1.050        0.700        0.000        0.000  5  0.6599907E+03  0.5740513E+02  0.3555339E+03  0.5560426E+03
       1.050        0.750        0.000        0.000  5  0.7101755E+03  0.5094743E+02  0.4474342E+03  0.5514998E+03
       1.050        0.800        0.000        0.000  5  0.7468525E+03  0.4663626E+02  0.5128095E+03  0.5429689E+03
       1.050        0.850        0.000        0.000  5  0.7694616E+03  0.4454857E+02  0.5483615E+03  0.5397878E+03
       1.050        0.900        0.000        0.000  5  0.7751142E+03  0.4558066E+02  0.5425059E+03  0.5536149E+03
       1.050        0.950        0.000        0.000  5  0.7567434E+03  0.5388101E+02  0.4460730E+03  0.6112933E+03
       1.050        1.000        0.000        0.000  5  0.9527009E+03  0.1053845E+03 -0.2527478E+03  0.9185628E+03
       1.050        1.050        0.000        0.000  5  0.1671582E+04  0.0000000E+00  0.1671582E+04  0.0000000E+00
       1.100        0.250        0.000        0.000  5  0.4344500E+03 -0.1208109E+03 -0.2225283E+03 -0.3731326E+03
       1.100        0.300        0.000        0.000  5  0.2924315E+03 -0.1209651E+03 -0.1504607E+03 -0.2507545E+03
       1.100        0.350        0.000        0.000  5  0.1786867E+03 -0.1242204E+03 -0.1004894E+03 -0.1477526E+03
       1.100        0.400        0.000        0.000  5  0.8341300E+02 -0.1387040E+03 -0.6266905E+02 -0.5504834E+02
       1.100        0.450        0.000        0.000  5  0.4266314E+02  0.1334162E+03 -0.2932208E+02  0.3098965E+02
       1.100        0.500        0.000        0.000  5  0.1101790E+03  0.8697462E+02  0.5815059E+01  0.1100254E+03
       1.100        0.550        0.000        0.000  5  0.1840198E+03  0.7568633E+02  0.4549523E+02  0.1783072E+03
       1.100        0.600        0.000        0.000  5  0.2475051E+03  0.6937182E+02  0.8719652E+02  0.2316366E+03
       1.100        0.650        0.000        0.000  5  0.2968459E+03  0.6511546E+02  0.1249101E+03  0.2692860E+03
       1.100        0.700        0.000        0.000  5  0.3318868E+03  0.6249891E+02  0.1532539E+03  0.2943843E+03
       1.100        0.750        0.000        0.000  5  0.3539929E+03  0.6149124E+02  0.1689584E+03  0.3110692E+03
       1.100        0.800        0.000        0.000  5  0.3645396E+03  0.6241856E+02  0.1687851E+03  0.3231110E+03
       1.100        0.850        0.000        0.000  5  0.3663267E+03  0.6638304E+02  0.1467579E+03  0.3356447E+03
       1.100        0.900        0.000        0.000  5  0.3696938E+03  0.7600390E+02  0.8941259E+02  0.3587184E+03
       1.100        0.950        0.000        0.000  5  0.4248929E+03  0.9735706E+02 -0.5440859E+02  0.4213950E+03
       1.100        1.000        0.000        0.000  5  0.1119019E+04  0.1366741E+03 -0.8140447E+03  0.7678110E+03
       1.100        1.050        0.000        0.000  5  0.1186427E+04 -0.1673617E+02  0.1136171E+04 -0.3416494E+03
       1.100        1.100        0.000        0.000  5  0.5642770E+03  0.0000000E+00  0.5642770E+03  0.0000000E+00
       1.150        0.250        0.000        0.000  5  0.3528245E+03 -0.9171947E+02 -0.1058682E+02 -0.3526656E+03
       1.150        0.300        0.000        0.000  5  0.2437079E+03 -0.8432291E+02  0.2410798E+02 -0.2425125E+03
       1.150        0.350        0.000        0.000  5  0.1597345E+03 -0.7266649E+02  0.4759021E+02 -0.1524804E+03
       1.150        0.400        0.000        0.000  5  0.9799269E+02 -0.4883291E+02  0.6450439E+02 -0.7376823E+02
       1.150        0.450        0.000        0.000  5  0.7866428E+02 -0.1474829E+01  0.7863822E+02 -0.2024644E+01
       1.150        0.500        0.000        0.000  5  0.1133740E+03  0.3460764E+02  0.9331368E+02  0.6439117E+02
       1.150        0.550        0.000        0.000  5  0.1663690E+03  0.4848148E+02  0.1102797E+03  0.1245674E+03
       1.150        0.600        0.000        0.000  5  0.2181701E+03  0.5394463E+02  0.1284077E+03  0.1763793E+03
       1.150        0.650        0.000        0.000  5  0.2619703E+03  0.5664219E+02  0.1440485E+03  0.2188115E+03
       1.150        0.700        0.000        0.000  5  0.2954933E+03  0.5882032E+02  0.1529839E+03  0.2528087E+03
       1.150        0.750        0.000        0.000  5  0.3185594E+03  0.6164156E+02  0.1513113E+03  0.2803302E+03
       1.150        0.800        0.000        0.000  5  0.3326033E+03  0.6615868E+02  0.1344399E+03  0.3042217E+03
       1.150        0.850        0.000        0.000  5  0.3434387E+03  0.7383990E+02  0.9558660E+02  0.3298687E+03
       1.150        0.900        0.000        0.000  5  0.3689961E+03  0.8671232E+02  0.2116165E+02  0.3683888E+03
       1.150        0.950        0.000        0.000  5  0.4749091E+03  0.1072273E+03 -0.1406507E+03  0.4536034E+03
       1.150        1.000        0.000        0.000  5  0.1284598E+04  0.1364710E+03 -0.9313669E+03  0.8847305E+03
       1.150        1.050        0.000        0.000  5  0.1125282E+04 -0.2328562E+02  0.1033623E+04 -0.4448410E+03
       1.150        1.100        0.000        0.000  5  0.4436716E+03 -0.5612512E+01  0.4415446E+03 -0.4339118E+02
       1.150        1.150        0.000        0.000  5  0.2999842E+03  0.0000000E+00  0.2999842E+03  0.0000000E+00
       1.200        0.250        0.000        0.000  5  0.3839565E+03 -0.5988686E+02  0.1926345E+03 -0.3321363E+03
       1.200        0.300        0.000        0.000  5  0.3064585E+03 -0.4764445E+02  0.2064700E+03 -0.2264662E+03
       1.200        0.350        0.000        0.000  5  0.2572117E+03 -0.3362539E+02  0.2141740E+03 -0.1424337E+03
       1.200        0.400        0.000        0.000  5  0.2290756E+03 -0.1794386E+02  0.2179331E+03 -0.7057475E+02
       1.200        0.450        0.000        0.000  5  0.2199816E+03 -0.1449536E+01  0.2199112E+03 -0.5564758E+01
       1.200        0.500        0.000        0.000  5  0.2292725E+03  0.1405135E+02  0.2224124E+03  0.5566542E+02
       1.200        0.550        0.000        0.000  5  0.2540247E+03  0.2659646E+02  0.2271443E+03  0.1137279E+03
       1.200        0.600        0.000        0.000  5  0.2874972E+03  0.3557415E+02  0.2338396E+03  0.1672532E+03
       1.200        0.650        0.000        0.000  5  0.3217315E+03  0.4185706E+02  0.2396294E+03  0.2146833E+03
       1.200        0.700        0.000        0.000  5  0.3506873E+03  0.4683088E+02  0.2399242E+03  0.2557694E+03
       1.200        0.750        0.000        0.000  5  0.3711978E+03  0.5184806E+02  0.2293071E+03  0.2919008E+03
       1.200        0.800        0.000        0.000  5  0.3839428E+03  0.5832374E+02  0.2016157E+03  0.3267464E+03
       1.200        0.850        0.000        0.000  5  0.3968463E+03  0.6784909E+02  0.1496298E+03  0.3675566E+03
       1.200        0.900        0.000        0.000  5  0.4322284E+03  0.8196941E+02  0.6038306E+02  0.4279898E+03
       1.200        0.950        0.000        0.000  5  0.5623290E+03  0.1020962E+03 -0.1178383E+03  0.5498437E+03
       1.200        1.000        0.000        0.000  5  0.1459787E+04  0.1299135E+03 -0.9366440E+03  0.1119677E+04
       1.200        1.050        0.000        0.000  5  0.1158795E+04 -0.2801780E+02  0.1022986E+04 -0.5443389E+03
       1.200        1.100        0.000        0.000  5  0.4159148E+03 -0.4821899E+01  0.4144428E+03 -0.3496126E+02
       1.200        1.150        0.000        0.000  5  0.2513437E+03  0.6812568E+01  0.2495691E+03  0.2981484E+02
       1.200        1.200        0.000        0.000  5  0.1687791E+03  0.0000000E+00  0.1687791E+03  0.0000000E+00
       1.250        0.250        0.000        0.000  5  0.7086700E+03 -0.1847231E+02  0.6721571E+03 -0.2245394E+03
       1.250        0.300        0.000        0.000  5  0.6760612E+03 -0.1073075E+02  0.6642390E+03 -0.1258785E+03
       1.250        0.350        0.000        0.000  5  0.6551910E+03 -0.4403163E+01  0.6532572E+03 -0.5030169E+02
       1.250        0.400        0.000        0.000  5  0.6403205E+03  0.1146687E+01  0.6401923E+03  0.1281418E+02
       1.250        0.450        0.000        0.000  5  0.6306641E+03  0.6373749E+01  0.6267659E+03  0.7001230E+02
       1.250        0.500        0.000        0.000  5  0.6280016E+03  0.1154315E+02  0.6152999E+03  0.1256668E+03
       1.250        0.550        0.000        0.000  5  0.6344427E+03  0.1661201E+02  0.6079628E+03  0.1813804E+03
       1.250        0.600        0.000        0.000  5  0.6493354E+03  0.2130287E+02  0.6049683E+03  0.2359022E+03
       1.250        0.650        0.000        0.000  5  0.6677402E+03  0.2544508E+02  0.6029678E+03  0.2868917E+03
       1.250        0.700        0.000        0.000  5  0.6821412E+03  0.2925854E+02  0.5951158E+03  0.3333973E+03
       1.250        0.750        0.000        0.000  5  0.6857399E+03  0.3343304E+02  0.5722707E+03  0.3778167E+03
       1.250        0.800        0.000        0.000  5  0.6772330E+03  0.3916924E+02  0.5250477E+03  0.4277493E+03
       1.250        0.850        0.000        0.000  5  0.6673279E+03  0.4807320E+02  0.4458955E+03  0.4964914E+03
       1.250        0.900        0.000        0.000  5  0.6863701E+03  0.6183264E+02  0.3240001E+03  0.6050850E+03
       1.250        0.950        0.000        0.000  5  0.8235246E+03  0.8248380E+02  0.1077224E+03  0.8164488E+03
       1.250        1.000        0.000        0.000  5  0.1911112E+04  0.1142777E+03 -0.7857729E+03  0.1742099E+04
       1.250        1.050        0.000        0.000  5  0.1418620E+04 -0.3325053E+02  0.1186365E+04 -0.7778311E+03
       1.250        1.100        0.000        0.000  5  0.5360225E+03  0.2110720E+01  0.5356588E+03  0.1974207E+02
       1.250        1.150        0.000        0.000  5  0.3550284E+03  0.2618410E+02  0.3185957E+03  0.1566588E+03
       1.250        1.200        0.000        0.000  5  0.2357796E+03  0.4147049E+02  0.1766689E+03  0.1561413E+03
       1.250        1.250        0.000        0.000  5  0.9079327E+02  0.0000000E+00  0.9079327E+02  0.0000000E+00
       1.300        0.250        0.000        0.000  5  0.3326148E+04 -0.1480737E+03 -0.2822998E+04 -0.1758962E+04
       1.300        0.300        0.000        0.000  5  0.3183570E+04 -0.1502537E+03 -0.2764073E+04 -0.1579562E+04
       1.300        0.350        0.000        0.000  5  0.3061032E+04 -0.1521624E+03 -0.2706793E+04 -0.1429403E+04
       1.300        0.400        0.000        0.000  5  0.2954285E+04 -0.1539095E+03 -0.2653245E+04 -0.1299266E+04
       1.300        0.450        0.000        0.000  5  0.2862300E+04 -0.1555587E+03 -0.2605797E+04 -0.1184307E+04
       1.300        0.500        0.000        0.000  5  0.2783996E+04 -0.1571481E+03 -0.2565487E+04 -0.1081164E+04
       1.300        0.550        0.000        0.000  5  0.2717169E+04 -0.1586779E+03 -0.2531181E+04 -0.9879927E+03
       1.300        0.600        0.000        0.000  5  0.2658536E+04 -0.1601085E+03 -0.2499925E+04 -0.9045396E+03
       1.300        0.650        0.000        0.000  5  0.2602997E+04 -0.1613832E+03 -0.2466796E+04 -0.8309716E+03
       1.300        0.700        0.000        0.000  5  0.2540885E+04 -0.1624064E+03 -0.2422034E+04 -0.7680138E+03
       1.300        0.750        0.000        0.000  5  0.2458117E+04 -0.1629014E+03 -0.2349469E+04 -0.7227281E+03
       1.300        0.800        0.000        0.000  5  0.2346765E+04 -0.1622201E+03 -0.2234675E+04 -0.7166127E+03
       1.300        0.850        0.000        0.000  5  0.2221992E+04 -0.1593785E+03 -0.2079624E+04 -0.7825683E+03
       1.300        0.900        0.000        0.000  5  0.2131743E+04 -0.1533211E+03 -0.1904790E+04 -0.9571321E+03
       1.300        0.950        0.000        0.000  5  0.2188029E+04 -0.1425070E+03 -0.1736044E+04 -0.1331774E+04
       1.300        1.000        0.000        0.000  5  0.3320115E+04 -0.1193493E+03 -0.1627297E+04 -0.2893971E+04
       1.300        1.050        0.000        0.000  5  0.1228336E+04  0.1390067E+03 -0.9271312E+03  0.8057530E+03
       1.300        1.100        0.000        0.000  5  0.1031120E+04 -0.1536807E+03 -0.9242316E+03 -0.4571705E+03
       1.300        1.150        0.000        0.000  5  0.1083387E+04 -0.1318196E+03 -0.7223892E+03 -0.8073917E+03
       1.300        1.200        0.000        0.000  5  0.1110397E+04 -0.1158302E+03 -0.4838056E+03 -0.9994569E+03
       1.300        1.250        0.000        0.000  5  0.1209295E+04 -0.1010717E+03 -0.2322300E+03 -0.1186787E+04
       1.300        1.300        0.000        0.000  5  0.1793785E+03  0.0000000E+00  0.1793785E+03  0.0000000E+00
       1.350        0.250        0.000        0.000  5  0.8753243E+03 -0.1213474E+03 -0.4553669E+03 -0.7475518E+03
       1.350        0.300        0.000        0.000  5  0.7670251E+03 -0.1263883E+03 -0.4550411E+03 -0.6174667E+03
       1.350        0.350        0.000        0.000  5  0.6874553E+03 -0.1313998E+03 -0.4546208E+03 -0.5156691E+03
       1.350        0.400        0.000        0.000  5  0.6264396E+03 -0.1366251E+03 -0.4553438E+03 -0.4302192E+03
       1.350        0.450        0.000        0.000  5  0.5779858E+03 -0.1422836E+03 -0.4572148E+03 -0.3535848E+03
       1.350        0.500        0.000        0.000  5  0.5375916E+03 -0.1485676E+03 -0.4587032E+03 -0.2803499E+03
       1.350        0.550        0.000        0.000  5  0.5022120E+03 -0.1555162E+03 -0.4570522E+03 -0.2081351E+03
       1.350        0.600        0.000        0.000  5  0.4709253E+03 -0.1629518E+03 -0.4502321E+03 -0.1380640E+03
       1.350        0.650        0.000        0.000  5  0.4448183E+03 -0.1705766E+03 -0.4388156E+03 -0.7282951E+02
       1.350        0.700        0.000        0.000  5  0.4253551E+03 -0.1780945E+03 -0.4251199E+03 -0.1414364E+02
       1.350        0.750        0.000        0.000  5  0.4129383E+03  0.1748313E+03 -0.4112592E+03  0.3720065E+02
       1.350        0.800        0.000        0.000  5  0.4077061E+03  0.1687166E+03 -0.3998257E+03  0.7977234E+02
       1.350        0.850        0.000        0.000  5  0.4126439E+03  0.1641878E+03 -0.3970294E+03  0.1124396E+03
       1.350        0.900        0.000        0.000  5  0.4391483E+03  0.1616569E+03 -0.4168349E+03  0.1382026E+03
       1.350        0.950        0.000        0.000  5  0.5298926E+03  0.1610751E+03 -0.5012491E+03  0.1718589E+03
       1.350        1.000        0.000        0.000  5  0.1093479E+04  0.1625889E+03 -0.1043378E+04  0.3271970E+03
       1.350        1.050        0.000        0.000  5  0.4934836E+03 -0.2918337E+02  0.4308426E+03 -0.2406257E+03
       1.350        1.100        0.000        0.000  5  0.8117169E+02 -0.8488191E+02  0.7241217E+01 -0.8084806E+02
       1.350        1.150        0.000        0.000  5  0.1202976E+03 -0.1346513E+03 -0.8454405E+02 -0.8557932E+02
       1.350        1.200        0.000        0.000  5  0.1837516E+03 -0.1342483E+03 -0.1282162E+03 -0.1316254E+03
       1.350        1.250        0.000        0.000  5  0.3217810E+03 -0.1244615E+03 -0.1820805E+03 -0.2653105E+03
       1.350        1.300        0.000        0.000  5  0.6986924E+03  0.6301335E+02  0.3170547E+03  0.6226134E+03
       1.350        1.350        0.000        0.000  5  0.8126103E+00  0.1800000E+03 -0.8126103E+00  0.0000000E+00
       1.400        0.250        0.000        0.000  5  0.7399830E+03 -0.1045072E+03 -0.1853675E+03 -0.7163894E+03
       1.400        0.300        0.000        0.000  5  0.6208325E+03 -0.1089265E+03 -0.2013700E+03 -0.5872675E+03
       1.400        0.350        0.000        0.000  5  0.5330488E+03 -0.1138517E+03 -0.2155491E+03 -0.4875239E+03
       1.400        0.400        0.000        0.000  5  0.4646306E+03 -0.1195779E+03 -0.2293447E+03 -0.4040824E+03
       1.400        0.450        0.000        0.000  5  0.4081896E+03 -0.1264084E+03 -0.2422753E+03 -0.3285139E+03
       1.400        0.500        0.000        0.000  5  0.3583997E+03 -0.1346716E+03 -0.2519702E+03 -0.2548752E+03
       1.400        0.550        0.000        0.000  5  0.3125630E+03 -0.1446306E+03 -0.2548754E+03 -0.1809259E+03
       1.400        0.600        0.000        0.000  5  0.2714945E+03 -0.1564350E+03 -0.2488539E+03 -0.1085405E+03
       1.400        0.650        0.000        0.000  5  0.2390713E+03 -0.1700911E+03 -0.2355050E+03 -0.4113970E+02
       1.400        0.700        0.000        0.000  5  0.2200367E+03  0.1748720E+03 -0.2191561E+03  0.1966708E+02
       1.400        0.750        0.000        0.000  5  0.2174221E+03  0.1599450E+03 -0.2042385E+03  0.7455892E+02
       1.400        0.800        0.000        0.000  5  0.2315454E+03  0.1473061E+03 -0.1948612E+03  0.1250695E+03
       1.400        0.850        0.000        0.000  5  0.2626498E+03  0.1385845E+03 -0.1969696E+03  0.1737466E+03
       1.400        0.900        0.000        0.000  5  0.3186485E+03  0.1343934E+03 -0.2229204E+03  0.2276914E+03
       1.400        0.950        0.000        0.000  5  0.4430861E+03  0.1349354E+03 -0.3129557E+03  0.3136623E+03
       1.400        1.000        0.000        0.000  5  0.1086541E+04  0.1417078E+03 -0.8527830E+03  0.6732997E+03
       1.400        1.050        0.000        0.000  5  0.6441705E+03 -0.3429180E+02  0.5322001E+03 -0.3629307E+03
       1.400        1.100        0.000        0.000  5  0.1207062E+03 -0.1569874E+02  0.1162036E+03 -0.3266060E+02
       1.400        1.150        0.000        0.000  5  0.2086549E+02  0.8982961E+02  0.6204780E-01  0.2086540E+02
       1.400        1.200        0.000        0.000  5  0.8307637E+02  0.1664241E+03 -0.8075521E+02  0.1950074E+02
       1.400        1.250        0.000        0.000  5  0.2090248E+03 -0.1671852E+03 -0.2038184E+03 -0.4636197E+02
       1.400        1.300        0.000        0.000  5  0.6814077E+03  0.3479923E+02  0.5595425E+03  0.3888811E+03
       1.400        1.350        0.000        0.000  5  0.7065962E+02  0.7722186E+02  0.1562825E+02  0.6890965E+02
       1.400        1.400        0.000        0.000  5  0.2744489E+02  0.1800000E+03 -0.2744489E+02  0.0000000E+00
       1.450        0.250        0.000        0.000  5  0.7259052E+03 -0.9293574E+02 -0.3717801E+02 -0.7249525E+03
       1.450        0.300        0.000        0.000  5  0.6051968E+03 -0.9777906E+02 -0.8191548E+02 -0.5996274E+03
       1.450        0.350        0.000        0.000  5  0.5164555E+03 -0.1033944E+03 -0.1196382E+03 -0.5024072E+03
       1.450        0.400        0.000        0.000  5  0.4465851E+03 -0.1099590E+03 -0.1524406E+03 -0.4197620E+03
       1.450        0.450        0.000        0.000  5  0.3869358E+03 -0.1175904E+03 -0.1792086E+03 -0.3429338E+03
       1.450        0.500        0.000        0.000  5  0.3309694E+03 -0.1264123E+03 -0.1964608E+03 -0.2663530E+03
       1.450        0.550        0.000        0.000  5  0.2751710E+03 -0.1365853E+03 -0.1998839E+03 -0.1891177E+03
       1.450        0.600        0.000        0.000  5  0.2201367E+03 -0.1485621E+03 -0.1878219E+03 -0.1148177E+03
       1.450        0.650        0.000        0.000  5  0.1704689E+03 -0.1637320E+03 -0.1636437E+03 -0.4775355E+02
       1.450        0.700        0.000        0.000  5  0.1342682E+03  0.1752474E+03 -0.1338065E+03  0.1112449E+02
       1.450        0.750        0.000        0.000  5  0.1225292E+03  0.1482995E+03 -0.1042486E+03  0.6438657E+02
       1.450        0.800        0.000        0.000  5  0.1405732E+03  0.1244508E+03 -0.7952197E+02  0.1159184E+03
       1.450        0.850        0.000        0.000  5  0.1823151E+03  0.1109247E+03 -0.6511207E+02  0.1702915E+03
       1.450        0.900        0.000        0.000  5  0.2472972E+03  0.1070867E+03 -0.7266060E+02  0.2363818E+03
       1.450        0.950        0.000        0.000  5  0.3739883E+03  0.1120940E+03 -0.1406675E+03  0.3465255E+03
       1.450        1.000        0.000        0.000  5  0.1017277E+04  0.1280157E+03 -0.6265172E+03  0.8014537E+03
       1.450        1.050        0.000        0.000  5  0.7544385E+03 -0.3450401E+02  0.6217226E+03 -0.4273621E+03
       1.450        1.100        0.000        0.000  5  0.2439472E+03 -0.1289804E+01  0.2438854E+03 -0.5491111E+01
       1.450        1.150        0.000        0.000  5  0.1612992E+03  0.4067041E+02  0.1223408E+03  0.1051198E+03
       1.450        1.200        0.000        0.000  5  0.1765981E+03  0.8348440E+02  0.2003923E+02  0.1754575E+03
       1.450        1.250        0.000        0.000  5  0.3149644E+03  0.1205960E+03 -0.1603111E+03  0.2711143E+03
       1.450        1.300        0.000        0.000  5  0.9355591E+03 -0.2821231E+02  0.8244164E+03 -0.4422762E+03
       1.450        1.350        0.000        0.000  5  0.1115804E+03  0.1779661E+02  0.1062410E+03  0.3410332E+02
       1.450        1.400        0.000        0.000  5  0.3862798E+02  0.8429670E+02  0.3838735E+01  0.3843677E+02
       1.450        1.450        0.000        0.000  5  0.3118660E+02  0.1800000E+03 -0.3118660E+02  0.0000000E+00
       1.500        0.250        0.000        0.000  5  0.1542325E+04 -0.1055750E+03 -0.4141135E+03 -0.1485690E+04
       1.500        0.300        0.000        0.000  5  0.1183298E+04 -0.9969594E+02 -0.1992904E+03 -0.1166395E+04
       1.500        0.350        0.000        0.000  5  0.9368547E+03 -0.9287892E+02 -0.4705412E+02 -0.9356724E+03
       1.500        0.400        0.000        0.000  5  0.7621615E+03 -0.8601764E+02  0.5293157E+02 -0.7603213E+03
       1.500        0.450        0.000        0.000  5  0.6276485E+03 -0.8045229E+02  0.1041072E+03 -0.6189542E+03
       1.500        0.500        0.000        0.000  5  0.5041977E+03 -0.7727386E+02  0.1110703E+03 -0.4918116E+03
       1.500        0.550        0.000        0.000  5  0.3721791E+03 -0.7706306E+02  0.8332289E+02 -0.3627321E+03
       1.500        0.600        0.000        0.000  5  0.2272137E+03 -0.8151620E+02  0.3352079E+02 -0.2247274E+03
       1.500        0.650        0.000        0.000  5  0.8586743E+02 -0.1100415E+03 -0.2942682E+02 -0.8066770E+02
       1.500        0.700        0.000        0.000  5  0.1214997E+03  0.1488915E+03 -0.1040268E+03  0.6277405E+02
       1.500        0.750        0.000        0.000  5  0.2790408E+03  0.1339331E+03 -0.1936036E+03  0.2009512E+03
       1.500        0.800        0.000        0.000  5  0.4493947E+03  0.1322334E+03 -0.3020615E+03  0.3327378E+03
       1.500        0.850        0.000        0.000  5  0.6313946E+03  0.1331841E+03 -0.4320916E+03  0.4603867E+03
       1.500        0.900        0.000        0.000  5  0.8338951E+03  0.1347251E+03 -0.5868170E+03  0.5924751E+03
       1.500        0.950        0.000        0.000  5  0.1093589E+04  0.1358806E+03 -0.7850768E+03  0.7613090E+03
       1.500        1.000        0.000        0.000  5  0.1844866E+04  0.1358112E+03 -0.1322855E+04  0.1285918E+04
       1.500        1.050        0.000        0.000  5  0.3041404E+03 -0.1642515E+03 -0.2927236E+03 -0.8254842E+02
       1.500        1.100        0.000        0.000  5  0.6852899E+03  0.1585327E+03 -0.6377488E+03  0.2507961E+03
       1.500        1.150        0.000        0.000  5  0.7504202E+03  0.1695912E+03 -0.7380711E+03  0.1355789E+03
       1.500        1.200        0.000        0.000  5  0.8244427E+03 -0.1655207E+03 -0.7982569E+03 -0.2061352E+03
       1.500        1.250        0.000        0.000  5  0.1496524E+04 -0.1252908E+03 -0.8645810E+03 -0.1221509E+04
       1.500        1.300        0.000        0.000  5  0.6350536E+04  0.8748653E+02  0.2784981E+03  0.6344427E+04
       1.500        1.350        0.000        0.000  5  0.1258324E+04  0.1156353E+03 -0.5444036E+03  0.1134462E+04
       1.500        1.400        0.000        0.000  5  0.7375098E+03  0.1317493E+03 -0.4910872E+03  0.5502310E+03
       1.500        1.450        0.000        0.000  5  0.4821568E+03  0.1397884E+03 -0.3682065E+03  0.3112863E+03
       1.500        1.500        0.000        0.000  5  0.3129428E+03  0.1800000E+03 -0.3129428E+03  0.0000000E+00
       0.250        0.250        0.000        0.000  6  0.3550290E-05  0.1800000E+03 -0.3550290E-05  0.0000000E+00
       0.300        0.250        0.000        0.000  6  0.5365706E-04  0.9650475E+02 -0.6078575E-05  0.5331164E-04
       0.300        0.300        0.000        0.000  6  0.1219506E-04  0.1800000E+03 -0.1219506E-04  0.0000000E+00
       0.350        0.250        0.000        0.000  6  0.5138298E-04  0.9641638E+02 -0.5742205E-05  0.5106112E-04
       0.350        0.300        0.000        0.000  6  0.5993840E-04  0.1010711E+03 -0.1150981E-04  0.5882292E-04
       0.350        0.350        0.000        0.000  6  0.4201003E-05  0.1800000E+03 -0.4201003E-05  0.0000000E+00
       0.400        0.250        0.000        0.000  6  0.5641189E-04  0.1011975E+03 -0.1095469E-04  0.5533802E-04
       0.400        0.300        0.000        0.000  6  0.9012935E-04  0.1013552E+03 -0.1774570E-04  0.8836509E-04
       0.400        0.350        0.000        0.000  6  0.2003734E-04  0.1022430E+03 -0.4249100E-05  0.1958163E-04
       0.400        0.400        0.000        0.000  6  0.6642203E-06  0.1800000E+03 -0.6642203E-06  0.0000000E+00
       0.450        0.250        0.000        0.000  6  0.1335543E-03  0.9479435E+02 -0.1116241E-04  0.1330870E-03
       0.450        0.300        0.000        0.000  6  0.1490147E-03  0.9983329E+02 -0.2544903E-04  0.1468255E-03
       0.450        0.350        0.000        0.000  6  0.5102561E-04  0.1007397E+03 -0.9508511E-05  0.5013184E-04
       0.450        0.400        0.000        0.000  6  0.1564392E-04  0.1135875E+03 -0.6259916E-05  0.1433687E-04
       0.450        0.450        0.000        0.000  6  0.1515486E-04  0.1800000E+03 -0.1515486E-04  0.0000000E+00
       0.500        0.250        0.000        0.000  6  0.7964811E-04  0.1014274E+03 -0.1578036E-04  0.7806921E-04
       0.500        0.300        0.000        0.000  6  0.1191862E-03  0.1051798E+03 -0.3120884E-04  0.1150277E-03
       0.500        0.350        0.000        0.000  6  0.3374076E-04  0.1041436E+03 -0.8244674E-05  0.3271795E-04
       0.500        0.400        0.000        0.000  6  0.7717794E-05  0.1042374E+03 -0.1898113E-05  0.7480743E-05
       0.500        0.450        0.000        0.000  6  0.1230984E-04  0.1505818E+03 -0.1072259E-04  0.6046344E-05
       0.500        0.500        0.000        0.000  6  0.4562654E-05  0.1800000E+03 -0.4562654E-05  0.0000000E+00
       0.550        0.250        0.000        0.000  6  0.5964352E-04  0.1178595E+03 -0.2787168E-04  0.5273062E-04
       0.550        0.300        0.000        0.000  6  0.1047583E-03  0.1135602E+03 -0.4187321E-04  0.9602571E-04
       0.550        0.350        0.000        0.000  6  0.2783883E-04  0.1171921E+03 -0.1272166E-04  0.2476206E-04
       0.550        0.400        0.000        0.000  6  0.6099933E-05  0.1217392E+03 -0.3208894E-05  0.5187695E-05
       0.550        0.450        0.000        0.000  6  0.1466300E-04  0.1380703E+03 -0.1090877E-04  0.9798082E-05
       0.550        0.500        0.000        0.000  6  0.4481245E-05  0.1346721E+03 -0.3150531E-05  0.3186802E-05
       0.550        0.550        0.000        0.000  6  0.2333478E-06  0.1800000E+03 -0.2333478E-06  0.0000000E+00
       0.600        0.250        0.000        0.000  6  0.3295857E-04 -0.1260338E+03 -0.1938829E-04 -0.2665261E-04
       0.600        0.300        0.000        0.000  6  0.5064621E-04  0.1350436E+03 -0.3583950E-04  0.3578504E-04
       0.600        0.350        0.000        0.000  6  0.1295302E-04 -0.1263025E+03 -0.7668815E-05 -0.1043886E-04
       0.600        0.400        0.000        0.000  6  0.1534467E-04 -0.8669845E+02  0.8837142E-06 -0.1531920E-04
       0.600        0.450        0.000        0.000  6  0.7494345E-05 -0.1785925E+03 -0.7492084E-05 -0.1840844E-06
       0.600        0.500        0.000        0.000  6  0.1589676E-05 -0.1001347E+03 -0.2797234E-06 -0.1564872E-05
       0.600        0.550        0.000        0.000  6  0.2862967E-05 -0.1868800E+02  0.2712024E-05 -0.9173366E-06
