      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.500        1.200        0.000        0.000  2  0.1629055E-06 -0.1144240E+00  0.1629051E-06 -0.3253343E-09
       1.500        1.250        0.000        0.000  2  0.8514288E-07  0.6468296E+02  0.3640937E-07  0.7696536E-07
       1.500        1.300        0.000        0.000  2  0.6785476E-06 -0.3997068E+02  0.5200208E-06 -0.4358959E-06
       1.500        1.350        0.000        0.000  2  0.3229784E-06  0.1202065E+03 -0.1624962E-06  0.2791236E-06
       1.500        1.400        0.000        0.000  2  0.1986450E-06 -0.5685107E+02  0.1086225E-06 -0.1663159E-06
       1.500        1.450        0.000        0.000  2  0.3729510E-06  0.8528380E+00  0.3729097E-06  0.5551107E-08
       1.500        1.500        0.000        0.000  2  0.1758646E-05 -0.9119222E+02 -0.3659170E-07 -0.1758266E-05
       0.250        0.250        0.000        0.000  3  0.1478292E+01 -0.1798537E+03 -0.1478287E+01 -0.3776161E-02
       0.300        0.250        0.000        0.000  3  0.1230493E+01 -0.1794209E+03 -0.1230430E+01 -0.1243619E-01
       0.300        0.300        0.000        0.000  3  0.9799277E+00 -0.1794049E+03 -0.9798748E+00 -0.1017801E-01
       0.350        0.250        0.000        0.000  3  0.9974987E+00 -0.1780498E+03 -0.9969209E+00 -0.3394518E-01
       0.350        0.300        0.000        0.000  3  0.7552708E+00 -0.1786623E+03 -0.7550650E+00 -0.1763232E-01
       0.350        0.350        0.000        0.000  3  0.5417377E+00 -0.1790400E+03 -0.5416616E+00 -0.9076276E-02
       0.400        0.250        0.000        0.000  3  0.7741659E+00 -0.1748939E+03 -0.7710937E+00 -0.6890088E-01
       0.400        0.300        0.000        0.000  3  0.5478361E+00 -0.1764131E+03 -0.5467629E+00 -0.3427441E-01
       0.400        0.350        0.000        0.000  3  0.3489234E+00 -0.1788992E+03 -0.3488590E+00 -0.6703254E-02
       0.400        0.400        0.000        0.000  3  0.1733588E+00  0.1745840E+03 -0.1725849E+00  0.1636285E-01
       0.450        0.250        0.000        0.000  3  0.5545582E+00 -0.1682393E+03 -0.5429167E+00 -0.1130321E+00
       0.450        0.300        0.000        0.000  3  0.3518848E+00 -0.1706943E+03 -0.3472538E+00 -0.5690045E-01
       0.450        0.350        0.000        0.000  3  0.1726464E+00 -0.1772681E+03 -0.1724502E+00 -0.8228621E-02
       0.450        0.400        0.000        0.000  3  0.4032108E-01  0.1155923E+03 -0.1741730E-01  0.3636519E-01
       0.450        0.450        0.000        0.000  3  0.1387157E+00  0.3396378E+02  0.1150495E+00  0.7749612E-01
       0.500        0.250        0.000        0.000  3  0.3397178E+00 -0.1528869E+03 -0.3023858E+00 -0.1548257E+00
       0.500        0.300        0.000        0.000  3  0.1687558E+00 -0.1522849E+03 -0.1493947E+00 -0.7848411E-01
       0.500        0.350        0.000        0.000  3  0.1333651E-01 -0.1292997E+03 -0.8447031E-02 -0.1032038E-01
       0.500        0.400        0.000        0.000  3  0.1292309E+00  0.2449294E+02  0.1176017E+00  0.5357670E-01
       0.500        0.450        0.000        0.000  3  0.2502147E+00  0.2684221E+02  0.2232549E+00  0.1129807E+00
       0.500        0.500        0.000        0.000  3  0.3459203E+00  0.2826860E+02  0.3046648E+00  0.1638298E+00
       0.550        0.250        0.000        0.000  3  0.1866950E+00 -0.1053822E+03 -0.4952209E-01 -0.1800071E+00
       0.550        0.300        0.000        0.000  3  0.1030505E+00 -0.6239011E+02  0.4775864E-01 -0.9131546E-01
       0.550        0.350        0.000        0.000  3  0.1448555E+00 -0.4255524E+01  0.1444562E+00 -0.1074895E-01
       0.550        0.400        0.000        0.000  3  0.2428526E+00  0.1569934E+02  0.2337930E+00  0.6571335E-01
       0.550        0.450        0.000        0.000  3  0.3373671E+00  0.2396964E+02  0.3082729E+00  0.1370563E+00
       0.550        0.500        0.000        0.000  3  0.4129466E+00  0.2864118E+02  0.3624179E+00  0.1979347E+00
       0.550        0.550        0.000        0.000  3  0.4624599E+00  0.3107922E+02  0.3960758E+00  0.2387323E+00
       0.600        0.250        0.000        0.000  3  0.2716483E+00 -0.4154076E+02  0.2033244E+00 -0.1801443E+00
       0.600        0.300        0.000        0.000  3  0.2551132E+00 -0.2107651E+02  0.2380464E+00 -0.9174235E-01
       0.600        0.350        0.000        0.000  3  0.2852278E+00 -0.1996969E+01  0.2850546E+00 -0.9939226E-02
       0.600        0.400        0.000        0.000  3  0.3409283E+00  0.1167463E+02  0.3338753E+00  0.6898809E-01
       0.600        0.450        0.000        0.000  3  0.4020686E+00  0.2089837E+02  0.3756183E+00  0.1434225E+00
       0.600        0.500        0.000        0.000  3  0.4537598E+00  0.2719162E+02  0.4036117E+00  0.2073537E+00
       0.600        0.550        0.000        0.000  3  0.4862528E+00  0.3102152E+02  0.4167059E+00  0.2505953E+00
       0.600        0.600        0.000        0.000  3  0.4974208E+00  0.3203792E+02  0.4216622E+00  0.2638720E+00
       0.650        0.250        0.000        0.000  3  0.4687346E+00 -0.1996646E+02  0.4405602E+00 -0.1600588E+00
       0.650        0.300        0.000        0.000  3  0.4224891E+00 -0.1147243E+02  0.4140480E+00 -0.8403154E-01
       0.650        0.350        0.000        0.000  3  0.4129169E+00 -0.1631774E+01  0.4127494E+00 -0.1175821E-01
       0.650        0.400        0.000        0.000  3  0.4270366E+00  0.8065631E+01  0.4228124E+00  0.5991638E-01
       0.650        0.450        0.000        0.000  3  0.4530940E+00  0.1654856E+02  0.4343263E+00  0.1290538E+00
       0.650        0.500        0.000        0.000  3  0.4787963E+00  0.2332038E+02  0.4396813E+00  0.1895422E+00
       0.650        0.550        0.000        0.000  3  0.4939909E+00  0.2791545E+02  0.4365098E+00  0.2312708E+00
       0.650        0.600        0.000        0.000  3  0.4949517E+00  0.2964770E+02  0.4301543E+00  0.2448356E+00
       0.650        0.650        0.000        0.000  3  0.4873001E+00  0.2782010E+02  0.4309766E+00  0.2274215E+00
       0.700        0.250        0.000        0.000  3  0.6671811E+00 -0.1158914E+02  0.6535795E+00 -0.1340316E+00
       0.700        0.300        0.000        0.000  3  0.5781269E+00 -0.7699851E+01  0.5729142E+00 -0.7745952E-01
       0.700        0.350        0.000        0.000  3  0.5300060E+00 -0.2298756E+01  0.5295795E+00 -0.2125860E-01
       0.700        0.400        0.000        0.000  3  0.5079894E+00  0.4184860E+01  0.5066350E+00  0.3707036E-01
       0.700        0.450        0.000        0.000  3  0.5024394E+00  0.1096094E+02  0.4932734E+00  0.9553369E-01
       0.700        0.500        0.000        0.000  3  0.5033867E+00  0.1713768E+02  0.4810361E+00  0.1483324E+00
       0.700        0.550        0.000        0.000  3  0.5019041E+00  0.2173495E+02  0.4662222E+00  0.1858619E+00
       0.700        0.600        0.000        0.000  3  0.4941740E+00  0.2372329E+02  0.4524159E+00  0.1988160E+00
       0.700        0.650        0.000        0.000  3  0.4845477E+00  0.2228962E+02  0.4483416E+00  0.1837834E+00
       0.700        0.700        0.000        0.000  3  0.4844691E+00  0.1736518E+02  0.4623879E+00  0.1445951E+00
       0.750        0.250        0.000        0.000  3  0.8505949E+00 -0.7909802E+01  0.8425023E+00 -0.1170538E+00
       0.750        0.300        0.000        0.000  3  0.7213892E+00 -0.6453454E+01  0.7168182E+00 -0.8108127E-01
       0.750        0.350        0.000        0.000  3  0.6408716E+00 -0.3792180E+01  0.6394684E+00 -0.4238579E-01
       0.750        0.400        0.000        0.000  3  0.5906611E+00  0.9142143E-01  0.5906603E+00  0.9424613E-03
       0.750        0.450        0.000        0.000  3  0.5606028E+00  0.4813967E+01  0.5586253E+00  0.4704622E-01
       0.750        0.500        0.000        0.000  3  0.5417075E+00  0.9635900E+01  0.5340647E+00  0.9067453E-01
       0.750        0.550        0.000        0.000  3  0.5265294E+00  0.1350846E+02  0.5119632E+00  0.1229915E+00
       0.750        0.600        0.000        0.000  3  0.5122258E+00  0.1528520E+02  0.4941061E+00  0.1350349E+00
       0.750        0.650        0.000        0.000  3  0.5027691E+00  0.1415612E+02  0.4875015E+00  0.1229597E+00
       0.750        0.700        0.000        0.000  3  0.5074815E+00  0.1018323E+02  0.4994873E+00  0.8972099E-01
       0.750        0.750        0.000        0.000  3  0.5363567E+00  0.4611488E+01  0.5346204E+00  0.4312243E-01
       0.800        0.250        0.000        0.000  3  0.1019898E+01 -0.6782591E+01  0.1012760E+01 -0.1204523E+00
       0.800        0.300        0.000        0.000  3  0.8568496E+00 -0.6818603E+01  0.8507891E+00 -0.1017306E+00
       0.800        0.350        0.000        0.000  3  0.7511050E+00 -0.5959992E+01  0.7470450E+00 -0.7799024E-01
       0.800        0.400        0.000        0.000  3  0.6807279E+00 -0.4020122E+01  0.6790529E+00 -0.4772365E-01
       0.800        0.450        0.000        0.000  3  0.6340634E+00 -0.1131604E+01  0.6339397E+00 -0.1252207E-01
       0.800        0.500        0.000        0.000  3  0.6020001E+00  0.2189697E+01  0.6015605E+00  0.2300130E-01
       0.800        0.550        0.000        0.000  3  0.5779652E+00  0.5053400E+01  0.5757186E+00  0.5090958E-01
       0.800        0.600        0.000        0.000  3  0.5600931E+00  0.6441644E+01  0.5565571E+00  0.6283752E-01
       0.800        0.650        0.000        0.000  3  0.5521327E+00  0.5698998E+01  0.5494037E+00  0.5482809E-01
       0.800        0.700        0.000        0.000  3  0.5611775E+00  0.2982783E+01  0.5604172E+00  0.2920136E-01
       0.800        0.750        0.000        0.000  3  0.5936486E+00 -0.6668023E+00  0.5936084E+00 -0.6908665E-02
       0.800        0.800        0.000        0.000  3  0.6511793E+00 -0.3867230E+01  0.6496966E+00 -0.4391857E-01
       0.850        0.250        0.000        0.000  3  0.1184459E+01 -0.7546287E+01  0.1174201E+01 -0.1555516E+00
       0.850        0.300        0.000        0.000  3  0.9942164E+00 -0.8560696E+01  0.9831396E+00 -0.1479961E+00
       0.850        0.350        0.000        0.000  3  0.8695865E+00 -0.8876351E+01  0.8591720E+00 -0.1341795E+00
       0.850        0.400        0.000        0.000  3  0.7853562E+00 -0.8249513E+01  0.7772298E+00 -0.1126862E+00
       0.850        0.450        0.000        0.000  3  0.7280708E+00 -0.6680633E+01  0.7231272E+00 -0.8470013E-01
       0.850        0.500        0.000        0.000  3  0.6880182E+00 -0.4516345E+01  0.6858819E+00 -0.5417695E-01
       0.850        0.550        0.000        0.000  3  0.6589720E+00 -0.2445065E+01  0.6583721E+00 -0.2811273E-01
       0.850        0.600        0.000        0.000  3  0.6395711E+00 -0.1259801E+01  0.6394165E+00 -0.1406155E-01
       0.850        0.650        0.000        0.000  3  0.6330180E+00 -0.1425340E+01  0.6328222E+00 -0.1574588E-01
       0.850        0.700        0.000        0.000  3  0.6442683E+00 -0.2776051E+01  0.6435122E+00 -0.3120338E-01
       0.850        0.750        0.000        0.000  3  0.6770003E+00 -0.4568427E+01  0.6748495E+00 -0.5392282E-01
       0.850        0.800        0.000        0.000  3  0.7315916E+00 -0.5861564E+01  0.7277665E+00 -0.7471396E-01
       0.850        0.850        0.000        0.000  3  0.8072817E+00 -0.6068593E+01  0.8027577E+00 -0.8534502E-01
       0.900        0.250        0.000        0.000  3  0.1373071E+01 -0.1023721E+02  0.1351213E+01 -0.2440276E+00
       0.900        0.300        0.000        0.000  3  0.1160981E+01 -0.1194136E+02  0.1135857E+01 -0.2402192E+00
       0.900        0.350        0.000        0.000  3  0.1022109E+01 -0.1301921E+02  0.9958349E+00 -0.2302583E+00
       0.900        0.400        0.000        0.000  3  0.9279410E+00 -0.1322386E+02  0.9033355E+00 -0.2122723E+00
       0.900        0.450        0.000        0.000  3  0.8628865E+00 -0.1249688E+02  0.8424428E+00 -0.1867170E+00
       0.900        0.500        0.000        0.000  3  0.8165088E+00 -0.1107161E+02  0.8013119E+00 -0.1567989E+00
       0.900        0.550        0.000        0.000  3  0.7828807E+00 -0.9448811E+01  0.7722591E+00 -0.1285227E+00
       0.900        0.600        0.000        0.000  3  0.7610617E+00 -0.8189942E+01  0.7532998E+00 -0.1084172E+00
       0.900        0.650        0.000        0.000  3  0.7537277E+00 -0.7593207E+01  0.7471184E+00 -0.9959672E-01
       0.900        0.700        0.000        0.000  3  0.7641659E+00 -0.7526442E+01  0.7575822E+00 -0.1000933E+00
       0.900        0.750        0.000        0.000  3  0.7943490E+00 -0.7504327E+01  0.7875454E+00 -0.1037428E+00
       0.900        0.800        0.000        0.000  3  0.8446369E+00 -0.6887256E+01  0.8385420E+00 -0.1012855E+00
       0.900        0.850        0.000        0.000  3  0.9169405E+00 -0.5127856E+01  0.9132707E+00 -0.8195480E-01
       0.900        0.900        0.000        0.000  3  0.1029866E+01 -0.1778394E+01  0.1029370E+01 -0.3196070E-01
       0.950        0.250        0.000        0.000  3  0.1702352E+01 -0.1593847E+02  0.1636909E+01 -0.4674742E+00
       0.950        0.300        0.000        0.000  3  0.1469438E+01 -0.1814344E+02  0.1396377E+01 -0.4575784E+00
       0.950        0.350        0.000        0.000  3  0.1318172E+01 -0.1968323E+02  0.1241150E+01 -0.4439861E+00
       0.950        0.400        0.000        0.000  3  0.1215370E+01 -0.2037177E+02  0.1139353E+01 -0.4230829E+00
       0.950        0.450        0.000        0.000  3  0.1141886E+01 -0.2016148E+02  0.1071917E+01 -0.3935705E+00
       0.950        0.500        0.000        0.000  3  0.1086194E+01 -0.1920876E+02  0.1025722E+01 -0.3573699E+00
       0.950        0.550        0.000        0.000  3  0.1042992E+01 -0.1781790E+02  0.9929640E+00 -0.3191480E+00
       0.950        0.600        0.000        0.000  3  0.1012352E+01 -0.1628899E+02  0.9717153E+00 -0.2839468E+00
       0.950        0.650        0.000        0.000  3  0.9971859E+00 -0.1473374E+02  0.9643965E+00 -0.2536118E+00
       0.950        0.700        0.000        0.000  3  0.1000217E+01 -0.1302183E+02  0.9744955E+00 -0.2253712E+00
       0.950        0.750        0.000        0.000  3  0.1023227E+01 -0.1083584E+02  0.1004982E+01 -0.1923622E+00
       0.950        0.800        0.000        0.000  3  0.1068490E+01 -0.7710891E+01  0.1058828E+01 -0.1433641E+00
       0.950        0.850        0.000        0.000  3  0.1144010E+01 -0.3044969E+01  0.1142395E+01 -0.6076951E-01
       0.950        0.900        0.000        0.000  3  0.1284353E+01  0.4048181E+01  0.1281149E+01  0.9066930E-01
       0.950        0.950        0.000        0.000  3  0.1653126E+01  0.1523693E+02  0.1595014E+01  0.4344600E+00
       1.000        0.250        0.000        0.000  3  0.3358303E+01 -0.2970781E+02  0.2916901E+01 -0.1664298E+01
       1.000        0.300        0.000        0.000  3  0.3057623E+01 -0.3176126E+02  0.2599740E+01 -0.1609475E+01
       1.000        0.350        0.000        0.000  3  0.2869849E+01 -0.3308250E+02  0.2404604E+01 -0.1566496E+01
       1.000        0.400        0.000        0.000  3  0.2743003E+01 -0.3367821E+02  0.2282631E+01 -0.1521072E+01
       1.000        0.450        0.000        0.000  3  0.2641440E+01 -0.3360402E+02  0.2200009E+01 -0.1461905E+01
       1.000        0.500        0.000        0.000  3  0.2546956E+01 -0.3293103E+02  0.2137725E+01 -0.1384599E+01
       1.000        0.550        0.000        0.000  3  0.2454360E+01 -0.3168529E+02  0.2088528E+01 -0.1289160E+01
       1.000        0.600        0.000        0.000  3  0.2366784E+01 -0.2979737E+02  0.2053867E+01 -0.1176136E+01
       1.000        0.650        0.000        0.000  3  0.2291075E+01 -0.2707254E+02  0.2040045E+01 -0.1042710E+01
       1.000        0.700        0.000        0.000  3  0.2235271E+01 -0.2320894E+02  0.2054379E+01 -0.8808874E+00
       1.000        0.750        0.000        0.000  3  0.2210415E+01 -0.1780918E+02  0.2104493E+01 -0.6760505E+00
       1.000        0.800        0.000        0.000  3  0.2237268E+01 -0.1033477E+02  0.2200972E+01 -0.4013641E+00
       1.000        0.850        0.000        0.000  3  0.2365509E+01 -0.3291989E-01  0.2365509E+01 -0.1359128E-02
       1.000        0.900        0.000        0.000  3  0.2744013E+01  0.1402350E+02  0.2662232E+01  0.6649289E+00
       1.000        0.950        0.000        0.000  3  0.3972444E+01  0.3230201E+02  0.3357681E+01  0.2122802E+01
       1.000        1.000        0.000        0.000  3  0.1189078E+02  0.5192342E+02  0.7333213E+01  0.9360270E+01
       1.050        0.250        0.000        0.000  3  0.1470702E+01  0.1213345E+03 -0.7648156E+00  0.1256194E+01
       1.050        0.300        0.000        0.000  3  0.1499949E+01  0.1256543E+03 -0.8743111E+00  0.1218781E+01
